user_id,item_id,playtime_forever
76561198298844130,386360,0
76561198075277121,352460,212
Ninja_Kirby7,253030,381
76561198077600918,394690,385
2345XXXXX,398680,0
76561198106282354,398710,122
Flakerinos,391540,929
76561198091671832,402180,0
G77777,407330,565
76561198068157989,407980,1
76561198059411271,368230,494
76561198060606113,496300,197
76561198072912714,236110,560
76561198076895362,413150,1663
me11111111,420110,273
76561198059727818,421700,222
76561198059845202,422970,121
76561198029233647,428550,226
76561198087525726,433950,10
Zezluy,461560,7
76561198069925288,462930,514
DeeJayGames_,375600,125
76561198025797884,469990,0
Mokalatteventi123,474750,115
76561198079525312,485890,43
Badripper,493370,14
76561198065206206,508600,10
76561198104717542,517000,39
76561198057787590,10,332
76561198097331122,80,302
melanie3102,100,170
76561198089949965,50,179
TMhun,70,392
76561198094546814,240,6772
76561198080617184,320,365
76561198091774799,3830,796
Swir1y,4000,30373
tchannygod,2620,121
PlzHelpMeThink,2630,272
76561198073255242,2640,0
76561198117985210,6860,42
76561198117985210,6910,74
nate1311,2400,33
emorisu,2420,41
kriistianjesus,2430,0
chazb221,2280,25
killerbot97,2300,59
76561198066391503,9160,0
fab2cent,2290,38
NicolasStark,7670,498
art_gorba,409710,0
76561198030023806,11450,53
76561198080855979,8200,68
TooManyDankMemes,8210,0
EzPzHaveFun,8220,0
76561198072889555,8240,0
76561198068125971,8250,0
76561198088658300,13230,317
HewloThere,15130,216
chrizzleyau,20510,124
synCHROniced,12200,41
76561198090848023,9480,42
76561198104538793,1250,657
76561198054088781,35420,0
RenQofficial,12810,0
EliteJohnnyElite,6060,313
sickawithabigdicka,34900,60
aaakei,6020,476
76561198057923944,550,798
andzoav,223530,0
76561198045344356,8190,50
atornaz,35140,0
76561198028258767,33910,13
76561198069536462,33930,873
76561198053429307,219540,0
skyonic,7520,46
76561198059025436,55140,31
YOuevenRoBOtMeOw,9010,94
76561198158725328,70000,21
chibiilol,20920,32
clintyy,105600,2594
xXRAiDzXx,96100,78
29998000,65790,559
dsa1236126dsasd2a6,41070,24
l0se,204340,118
pro100van4eg,204360,185
BOTMINGE,220860,17
123franz789,219640,437
76561198232483600,232210,0
76561198033478430,4920,76
76561198089360928,223470,398
76561198079827650,220240,662
76561198033478430,11610,88
76561198089360928,51100,0
76561198079827650,113400,82
H4X0n,113420,72
AD51,200210,106
HolyGrayL,208090,34
honky914,212160,0
InDoMieEnakz,212200,44
76561198073458297,218230,0
jacmacg,230410,2217
jamesmasterx,238070,1
captainjaydo,238960,0
76561198073191808,243870,99
76561198073892196,39000,43
GubTheKing,214420,0
76561197993788710,223710,21
269485,248570,0
76561198064752728,265630,0
JJJKKBB,216150,1
alozza,224260,44
76561198090998972,224580,1
76561198097160277,225260,125
0000FF,203160,312
76561198073933737,230050,29
Meatykuz,234190,38
NeonHappyV,234710,200
76561198057679422,35450,0
TehRealNurD,241600,173
mewmeowmeowmew,218620,2504
76561198100183135,250340,774
Psycadel1k,222880,651
76561198202658078,252490,2203
76561198069209270,235800,287
76561198056986052,238430,576
76561198078860607,264200,180
MeIsGay,266210,105
daboiz,94400,7
Im2cool999,273110,4
ShureddoWeaboo,225840,228
76561198042951100,22100,290
SnApLaDanke,48700,1849
76561198031799016,281370,0
jakeiskingaf,282440,147
luketheclock,283960,65
2271531450,283980,35
Potter2544,296470,365
Chayapholsbe,298240,0
TheMoustacheRider,298260,0
jpvalletta,238460,377
76561198132041400,302830,302
Khorosho_,304030,0
yokkiixd,304050,93
76561198098675629,304930,721
76561198052612696,224600,1
76561198281817428,306830,0
Runeboyfly,227700,0
CJJM11,291480,50
76561198101312762,244630,0
hkspwr,314280,0
Delta_Victory19821,315460,17
76561198042863504,222900,0
76561198088247035,317360,0
76561198068771130,293500,177
NerfPenguin,17580,1
76561198083997524,323370,697
76561198107118072,238590,0
JoshXD,244850,37
76561198307250414,329950,23
76561198088698631,211420,5366
76561198081718347,730,19409
76561198081050125,333930,105
okaygetrektscrub,335150,0
76561198065084165,346120,9
neadekvat161,348020,12
76561198096785215,349480,9
OnlyOneJob,349720,0
ChokeChoke,351800,0
KunGHill,354290,81
kasiditzab,355180,38
76561198049499873,356670,57
nooth1-RNG,45770,127
medii,363970,33
nooth2-WFX-zewsy,364110,0
76561198101057482,373330,0
LukasTrotacielos,376570,0
nom1stakeaboutit2itsourst0ry,383080,21
MYA2,385270,0
76561198068471474,386360,1077
76561198038722008,390970,0
KerrisB,391460,2
76561198154995501,393410,0
SylvesterAction,397980,0
L33T4RCH,403570,0
76561198081193763,15700,0
Turtle_Herder,407530,15
76561198044863318,236110,0
SuperExpertPlayer,369200,55
76561198022924823,412400,0
247211,414290,0
76561198061795542,415490,0
76561198062021222,414070,0
jayphee,431560,0
gypman,431990,0
Wankatron3000,434010,0
minecraftfan367,434570,128
Kazkaz,244930,2
confectioniist,443940,0
76561198091779143,454930,0
Forever_because,205890,0
76561198061390158,467820,56
HanaraKung,496920,6
RiSae,273350,1
76561198091868909,205790,0
firmburrito,109600,0
beamer3,230410,0
76561198072379226,252950,2064
76561198094589246,323370,0
overwatchmemelord,23310,0
Halstrom,11390,0
76561198086924547,20900,2547
76561198085858556,17450,5793
nuclearjimmeh,43110,0
76561198094338408,47810,2190
MooKana,20920,2200
ehrenthor,107100,261
izanamiau,110800,1
420NigelGaming420,205790,0
maximumride94,22380,4995
DoubleScissors,6860,0
76561198085553012,35000,0
cmgr0927,6920,0
LyfeCookie,102500,222
76561198067645123,203630,0
76561198097949523,6870,0
munchymeatloaf,6900,0
765611983889673,211600,0
DEANOXHILL,50300,471
khopfasky,70400,2774
NatzazaCrazy55,70420,27
76561198066007430,203510,282
76561198061171632,34330,613
pikachugamer456,203140,1322
76561198086320502,200510,4138
Pikachu_LOL,1930,0
xoxoQoxox,6850,0
therealneko,221640,0
76561198106773321,227300,47
76561198016635228,57690,3290
AofEdits,8930,30869
AkiSoraa,228260,977
76561198091227762,48240,26
13272310,113020,70
76561198090341048,232050,7391
76561198091227762,234650,5203
13272310,65930,207
76561198090341048,241600,459
MiAkArKe,35720,46
76561198023118962,242920,623
devlick,213850,1161
rebelsuprising,239030,462
martzeo,242940,0
tatonasa,248820,240
johannkwong,218620,1048
mztung,239820,850
nishix12345,236850,28
iluvmiku,251150,3487
76561198151261264,253900,30
winnieafg,253980,0
76561198094865354,254000,0
Shannen-Kun,254020,0
shardaurabitch,254040,0
76561198060930913,254060,0
76561198091697114,214950,293
error515,217980,166
Pinkamenadinewithpie,242980,0
Brownies_less_than_3,247430,0
76561198056803276,227020,401
76561198051438764,257890,0
ayylmaokai420,49520,1041
76561198097372038,238010,6937
76561198084431652,245470,231
deme_tra,246090,232
nabicore,9480,0
76561198060093384,55230,0
Nepku_,206420,7
suchcustom,230230,1089
kamikazeeMC,373420,5836
terralark,249050,2855
13244123,268870,400
hazmeister12,300550,82
76561198062102974,214490,1
Bayne51,274980,24
76561198060901364,278490,0
76561198059896401,282070,2813
theultimateweeb,258180,0
longkue,292030,11327
76561198093270673,294020,376
K_Hamano,294860,1476
76561198067741639,208520,535
changho7875,245620,1886
Nanaya_Shiki,289130,758
ROCCAT4D,237930,858
foxer007,312600,50
76561198070509799,307190,0
76561198076075102,315260,0
LordMuscleFat,65980,2775
76561198094837053,289930,898
76561198061354208,325100,1777
NineODoge,335430,0
76561198098369597,360480,0
sakurayuki,346940,3573
76561198067219623,463800,2634
76561198194211689,4000,3370
76561198089531622,20900,3957
76561198072319906,550,1373
76561198029595883,223530,0
76561198084513617,620,392
76561198055718929,20920,2269
poooooooooon,105600,68
76561198158208093,22380,3442
TF2LOVEER,200260,1758
allenlee316,35140,35
a01745,220440,0
76561198091164764,72850,8113
76561198088356471,242760,3
karitaneyellow,244850,3985
daniel1234law,91310,22
76561197973688926,216250,2
76561198069126909,222940,3162
JinnMcQuigoonis,209000,1115
76561198075386334,242700,889
Clammed,221380,6528
76561198080715343,8930,3092
dryzeak,271590,11894
deltaSheep,222880,38
applebernie,274920,67
76561198084468107,236430,0
76561198104824869,8870,42
akirawwww,290080,107
poomeus,292030,16607
EnderWiz,219740,52
brainhong913,322330,3
76561198074182234,201810,19
76561198083958460,295110,1991
TemisiaST,362300,0
76561198079324079,433850,0
lsleon,439700,0
76561198082543743,222900,0
jimmy135790000,224480,243
76561198177239722,303800,4
76561198065069608,310950,2263
76561198062210635,316930,71
ninja12749,6850,0
76561198005065523,6860,0
76561198043920464,6900,0
76561198043920464,203140,463
76561198090315264,205930,0
76561198088502466,247430,0
steamconan,241930,48
76561198192373206,22100,0
76561198104466971,48700,7155
76561198074555592,48720,8
StereoPliggeh,209650,51
Leroy1243,209660,0
76561198172525222,302510,6
prettygurl,236850,8
kittenstar99,238320,35
76561198072782328,24240,0
TheCatNinjaz,730,31988
76561198130488811,298110,3367
lambor-sb,305620,3850
76561198083116009,218620,20
AroraITServices,222420,1481
76561198004887345,239140,349
76561198072194263,346010,252
76561198063103245,346110,7
76561198041807062,407530,0
rustyboy1992,333950,11287
76561198044577103,349110,0
76561198306855779,287290,0
76561198048135878,335300,2005
kaizewk,222440,10101
76561198009641664,255710,571
76561198001658920,355950,0
76561198049234870,306130,582
ZevereKryor,360170,541
76561198049415770,329050,0
cykablyat1223,374570,0
somebunneh,377160,25220
xgotfearzx,377530,8525
KinkyBird,236870,20
870713kevin,22370,0
76561198082003203,38400,0
76561198024484835,38410,0
76561198051759723,38420,0
marcochankjk,287700,72
76561197968184802,311340,43
76561198092182641,234140,2090
tuna168,208650,5
76561198038263531,203160,30
76561198057322597,379720,0
crazybushman,48000,0
76561198082705819,442080,0
ansalsrb,4000,80
76561198089280378,12120,28
Functionalz,12250,0
Raguraki,33910,166
e54385991,33930,110388
76561198088633724,219540,160
guguka,226700,31
76561198058777763,218230,0
76561198051901127,236390,10
jdg311,223750,0
76561198057971383,224260,61
76561198079050450,245550,0
76561198084909659,343450,2
76561198045400287,246280,19
sky_4547,205790,0
76561198076301024,224580,5
76561198089365649,222880,24
qwertycx_,107410,41519
76561198095759954,221100,15819
woobobislove,295110,173
76561198057434261,362300,0
freshfishss,433850,50
269790,439700,0
76561198007626762,301640,838
GlaLoid,304930,33
loidberg,227940,32
commonfood,317360,6
jaymerlot,730,841
76561198096054180,349700,0
whysoderpy,351290,15
noheckgiver,355180,37
iron50,413850,1
Jezzasaur,413851,0
Sorryforbeingbad,413852,0
Telstra,413853,0
reptarizm,413854,0
B1xG7,413855,0
jakesnake,413856,0
76561198077612701,413857,0
Old_Man_JoJo,413858,0
zantheon,413859,0
hdcnj28jd,458250,0
76561198057282178,458260,0
54263144,458270,0
FastAsACheetah,458280,4
76561198027286230,458300,0
lovelyyjoyce,458310,0
76561198075913539,458320,0
Terminator_Mitch,497810,0
76561198066084176,497811,0
spudgee,497812,0
hiimcharles,497813,0
tahrone,444560,10
76561198133744013,29800,356
76561198014208764,16720,0
mtgftw,550,1160
Pitufoman,223530,0
Quitespace,70300,105
Sweating,40800,213
76561198060419696,105600,123
monkeymatt1211,104000,0
Pankyu,96100,255
CalvinHazard,38740,94
garypoh18,42680,0
WaFelekPL,42690,323
fortheloveofpotatoes,17710,259
76561198065160232,200910,833
76561198006994190,65300,883
76561198158373858,203210,250
FTSTV,206690,1
76561198155115319,207190,286
2fast4u271,214340,291
L31ken,215670,8
76561198041553321,202970,0
beckals,202990,776
tyrantba,212910,399
76561198124915150,204360,1190
Ao2SAmmeyboii,219150,146
buket,16730,0
76561198165711232,219640,151
76561198059631818,232210,0
76561198073310502,219910,244
relesprit,220460,380
76561198061355538,33540,0
76561198189527421,201790,245
76561198061404309,218660,0
76561198085732847,223850,43
DeathnoteM,206210,416
pokamonblack,208090,0
ohmjung,230410,1554
MoneyMaster55,236390,0
76561198098316646,286080,0
76561198045155762,31500,0
eazyE500,265630,0
76561198018334936,224260,6
76561198086313373,217920,0
76561197995376321,232910,1256
lanatbeonakeehsasamokoshtan,234160,1087
SultanFancyPants,215530,123
76561198069547848,233250,244
76561198044113569,250580,295
76561198001943145,207140,5004
dcl97inmyheart,251430,126
pornhubdotcomdotdotdot,253030,494
76561198082825787,233130,0
76561198061367106,255520,0
76561198243845938,258050,133
OrientalGaming,235980,144
ScrubLordOMG,259530,122
76561198048503920,261880,18
76561198068793381,263980,246
76561198020290098,264200,632
wantmahbody,233150,1405
76561198055224302,211820,293
ginomeee,367540,0
6871,268240,268
HenezRS,269210,194
76561198090506712,279440,244
76561198054441787,235210,130
76561198074854363,282760,367
76561198092591927,283430,4
76561198074468075,284460,50
76561198089540481,47400,123
76561198034081735,296770,124
maccamaniac,298520,290
unlawful_airspace,238460,3772
queenmuck,237930,577
ObamaHasEbola,304930,28
mopkap,306040,123
Suyjec,289520,0
76561198030945153,314020,249
zuzuga2003,315430,256
SpecialKAUS,316010,1122
LOLBLADE,313340,224
76561198134849763,317710,588
76561198045973861,317940,0
lapat54321,205790,0
76561198067956177,319970,142
76561198095346100,274940,0
Andr3wPandora,274170,1144
jonsnow98,323320,258
76561198051879981,272470,123
76561198093278208,326180,123
76561198080358856,326190,338
komp54,327010,0
DaviBreda,730,1119
niggerfaggotandagayretard,218620,5916
76561197977172470,333930,32
razi121,335240,18
ckdkdo1,337420,252
kackerslack,250900,7344
76561198091823844,273350,5627
76561198090426992,341190,0
76561198128526929,341510,337
76561198051436114,346800,0
76561198067511342,354240,243
76561198071441418,357900,244
CustomURLNo963,357930,0
76561198092121309,360870,4
76561198047922576,361630,30
76561198046800701,271590,11190
76561198014066750,232090,14934
thitihoranop,232150,0
derpmelon,368950,650
76561198044752046,369580,264
xXNapsterManXx,322330,902
WillyP123,374570,0
76561198100286205,385770,1
76561197995584801,234140,2486
Chicken01MA,410110,641
76561198022577753,50620,825
Empu_Tertular,388410,487
76561198079378923,411080,3
76561198042065963,377160,3552
steamlot11,225540,1703
131467132,414070,123
MIMMATA,420110,270
MrSpecialjonny,208650,2730
76561198081051347,422970,20
76561198032962825,268500,1678
76561197993653892,391220,123
76561198076388699,431560,244
dkdlaudtn,424280,84
76561198085153111,433950,343
loadsamoney,444220,279
76561198006229767,449540,128
76561198068688960,394230,14877
Hati_Hati_Hati_Hati_Hati_Hati,458900,28
76561198157640176,379720,844
NoosphereAndTheZone,461840,189
76561198040258534,223100,933
76561198072283303,48000,0
76561198079579272,495890,80
76561198041353540,324800,0
76561198089702113,300,51
76561198063855248,60,75
76561198057594396,220,754
76561198085241786,340,11
76561198029995503,240,650
76561198085980781,4000,14249
76561198079958877,320,11
76561198091119358,360,5
76561198076104363,380,67
76561198041542294,22300,2245
76561198042855580,22370,1814
76561198058642207,33230,848
76561197980184475,45400,31
76561197980184475,43110,891
76561197962197347,92100,28
Kikakukuykwai,105600,7381
berkyjef,107300,1
jefferyjefferson,107310,200
76561197972289291,205790,0
76561198048919855,22380,3693
76561198079505060,204360,800
76561198070880096,49520,1186
